pincode,state_id,area_code,area_name,region,is_edl,ecom_zone,apex_service,apex_tat,apex_zone,surface_service,surface_tat,surface_zone,dp_service,dp_tat,dp_zone
124412,12,ROK,ROHTAK,NORTH,1,C,none,72,NT,none,168,N2,both,24,C
124413,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
124415,12,SOP,SONEPAT,NORTH,1,C,none,72,NT,none,168,N2,,,
124416,12,RTK,ROHTAK,NORTH,1,C,none,72,NT,none,168,N2,,,
124429,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
124501,12,SPL,SAMPLA,NORTH,1,C,none,72,NT,none,168,N2,both,24,B
124503,12,BHH,BAHADURGARH,NORTH,1,C,none,72,NT,none,168,N2,,,
124504,12,JHR,JHAJJAR,NORTH,1,C,none,72,NT,none,144,N2,,,
124505,12,SPL,SAMPLA,NORTH,1,C,none,72,NT,none,168,N2,both,24,B
124506,12,BHY,"BAHADURGARH REACH",NORTH,1,C,none,48,NT,none,144,N2,both,24,B
124507,12,BHY,"BAHADURGARH REACH",NORTH,0,C,both,24,NT,both,120,N2,both,24,B
124508,12,BHY,"BAHADURGARH REACH",NORTH,1,C,none,72,NT,none,168,N2,both,24,B
124512,12,BHY,"BAHADURGARH REACH",NORTH,1,C,none,72,NT,none,168,N2,both,24,B
124514,12,ROK,ROHTAK,NORTH,1,C,none,48,NT,none,144,N2,both,24,C
124524,12,RTK,ROHTAK,NORTH,1,C,none,48,NT,none,144,N2,,,
124532,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
125001,12,HIS,HISSAR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
125002,12,HIS,HISSAR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
125003,12,HIS,HISSAR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
125004,12,HIS,HISSAR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
125005,12,HIS,HISSAR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
125006,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,both,24,B
125007,12,HIS,HISSAR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
125011,12,HIS,HISSAR,NORTH,1,C,none,48,NT,none,144,N2,both,24,B
125032,12,BHW,BHIWANI,NORTH,1,C,none,96,NT,none,168,N2,,,
125037,12,TSM,TOSHAM,NORTH,1,C,none,96,NT,none,168,N2,,,
125039,12,JND,JIND,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
125042,12,MEM,MEHAM,NORTH,1,C,none,48,NT,none,144,N2,both,24,B
125044,12,HIS,HISSAR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
125047,12,BAR,BARWALA,NORTH,1,C,none,48,NT,none,144,N2,both,48,B
125048,12,FHB,FATEHABAD,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
125050,12,FHB,FATEHABAD,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
125051,12,RAT,RATIA,NORTH,0,C,both,72,NT,both,168,N2,both,72,B
125052,12,ADM,"MANDI ADAMPUR",NORTH,0,C,both,48,NT,both,120,N2,both,48,B
125053,12,ADM,"MANDI ADAMPUR",NORTH,1,C,none,96,NT,none,168,N2,,,
125054,12,SSA,"SIRSA EXPANSION",NORTH,1,C,none,96,NT,none,192,N2,,,
125055,12,SIA,SIRSA,NORTH,0,C,both,48,NT,both,168,N2,both,48,B
125058,12,SSA,"SIRSA EXPANSION",NORTH,1,C,none,96,NT,none,192,N2,both,48,B
125060,12,SSA,"SIRSA EXPANSION",NORTH,1,C,none,96,NT,none,192,N2,both,48,B
125068,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
125069,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
125075,12,ELB,ELLENABAD,NORTH,1,C,none,144,NT,none,216,N2,both,72,B
125076,12,ELB,ELLENABAD,NORTH,1,C,none,144,NT,none,216,N2,both,72,B
125077,12,MWL,"MANDI DABWALI",NORTH,1,C,none,168,NT,none,240,N2,both,72,C
125078,12,SSA,"SIRSA EXPANSION",NORTH,1,C,none,96,NT,none,192,N2,,,
125080,12,HIS,HISSAR,NORTH,1,C,none,96,NT,none,192,N2,,,
125083,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
125084,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
125101,12,MWL,"MANDI DABWALI",NORTH,1,C,none,120,NT,none,192,N2,both,72,C
125102,12,ELB,ELLENABAD,NORTH,1,C,none,144,NT,none,216,N2,both,72,B
125103,12,MWL,"MANDI DABWALI",NORTH,1,C,none,120,NT,none,192,N2,both,72,C
125104,12,MWL,"MANDI DABWALI",NORTH,1,C,none,144,NT,none,216,N2,both,72,C
125106,12,RAT,RATIA,NORTH,0,C,both,72,NT,both,168,N2,,,
125109,12,HIS,HISSAR,NORTH,1,C,none,96,NT,none,192,N2,,,
125110,12,SSA,"SIRSA EXPANSION",NORTH,1,C,none,120,NT,none,216,N2,,,
125111,12,BAR,BARWALA,NORTH,1,C,none,48,NT,none,144,N2,both,48,B
125112,12,BAR,BARWALA,NORTH,1,C,none,72,NT,none,168,N2,both,48,B
125113,12,BAR,BARWALA,NORTH,1,C,none,48,NT,none,144,N2,both,48,B
125120,12,TOH,TOHANA,NORTH,0,C,both,72,NT,both,168,N2,both,72,B
125121,12,BAR,BARWALA,NORTH,0,C,inbound,72,NT,inbound,168,N2,both,48,B
125122,12,BAR,BARWALA,NORTH,1,C,none,72,NT,none,168,N2,both,48,B
125133,12,JMM,"JAKHAL MANDI",NORTH,0,C,both,72,NT,both,168,N2,both,72,B
125201,28,TWS,"TALWANDI SABOO",NORTH,1,C,none,120,NT,none,216,N2,both,48,B
126001,12,TOH,TOHANA,NORTH,0,C,both,72,NT,both,168,N2,both,72,B
126006,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126007,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126009,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126010,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126011,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126013,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126015,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126025,12,HIS,HISSAR,NORTH,1,C,none,72,NT,none,168,N2,,,
126027,12,BHH,BAHADURGARH,NORTH,1,C,none,72,NT,none,168,N2,,,
126101,12,JND,JIND,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
126102,12,JND,JIND,NORTH,0,C,both,48,NT,none,168,N2,both,48,B
126110,12,JND,JIND,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
126111,12,JND,JIND,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
126112,12,ASD,ASSAND,NORTH,1,B,none,120,NT,none,216,N2,both,72,B
126113,12,JND,JIND,NORTH,0,C,both,48,NT,none,192,N2,both,48,B
126114,12,JND,JIND,NORTH,0,C,both,48,NT,none,192,N2,both,48,B
126115,12,NAR,NARWANA,NORTH,1,C,none,144,NT,none,216,N2,both,48,B
126116,12,NAR,NARWANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
126125,12,JND,JIND,NORTH,1,C,none,72,NT,none,144,N2,both,48,B
126126,12,NAR,NARWANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
126127,12,NAR,NARWANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
126128,12,NAR,NARWANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
126133,12,HIS,HISSAR,NORTH,1,C,none,96,NT,none,192,N2,,,
126152,12,NAR,NARWANA,NORTH,1,C,none,120,NT,none,192,N2,both,48,B
127020,12,BHW,BHIWANI,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
127021,12,BHW,BHIWANI,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
127022,12,CRK,"CHARKHI DADRI",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
127025,12,CRK,"CHARKHI DADRI",NORTH,1,C,none,72,NT,none,144,N2,both,48,B
127026,12,CRK,"CHARKHI DADRI",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
127027,12,BWY,BHIWANI,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
127030,12,BHW,BHIWANI,NORTH,1,C,none,72,NT,none,144,N2,,,
127031,12,BWY,BHIWANI,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
127032,12,TSM,TOSHAM,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
127035,12,TSM,TOSHAM,NORTH,1,C,none,72,NT,none,144,N2,,,
127040,12,TSM,TOSHAM,NORTH,0,C,inbound,72,NT,inbound,144,N2,both,48,C
127041,12,MEM,MEHAM,NORTH,1,C,none,48,NT,none,144,N2,both,24,B
127043,12,TSM,TOSHAM,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
127045,12,SWI,SIWANI,NORTH,1,C,none,48,NT,none,144,N2,both,48,C
127046,12,SWI,SIWANI,NORTH,1,C,none,72,NT,none,168,N2,both,48,C
127110,12,BHW,BHIWANI,NORTH,1,C,none,72,NT,none,144,N2,,,
127111,12,BWY,BHIWANI,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
127201,12,LOH,LOHARU,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
127306,12,CRK,"CHARKHI DADRI",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
127308,12,LOH,LOHARU,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
127309,12,BWY,BHIWANI,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
127310,12,CRK,"CHARKHI DADRI",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
131001,12,SOP,SONEPAT,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
131002,12,SOP,SONEPAT,NORTH,1,C,none,48,NT,none,144,N2,,,
131021,12,SOP,SONEPAT,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
131022,12,SOP,SONEPAT,NORTH,1,C,none,72,NT,none,168,N2,,,
131023,12,SOE,"SONEPAT EXTENSION",NORTH,1,C,none,48,NT,none,144,N2,,,
131024,12,GOH,GOHANA,NORTH,1,C,none,48,NT,none,144,N2,,,
131025,12,SOP,SONEPAT,NORTH,1,C,none,72,NT,none,168,N2,,,
131027,12,SOP,SONEPAT,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
131028,12,KDL,KUNDLI,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
131029,12,JEI,JATHERI,NORTH,0,C,both,72,NT,both,168,N2,both,24,B
131030,12,KDL,KUNDLI,NORTH,1,C,none,72,NT,none,168,N2,both,24,B
131032,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
131034,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
131036,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
131039,12,GAR,GANAUR,NORTH,1,C,none,72,NT,none,168,N2,both,24,B
131040,12,SOP,SONEPAT,NORTH,1,C,none,48,NT,none,144,N2,,,
131101,12,GAR,GANAUR,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
131102,12,GAR,GANAUR,NORTH,1,C,none,72,NT,none,168,N2,both,24,B
131103,12,KDL,KUNDLI,NORTH,0,C,both,24,NT,both,120,N2,both,24,B
131105,12,SOP,SONEPAT,NORTH,1,C,none,72,NT,none,168,N2,,,
131107,12,SOP,SONEPAT,NORTH,1,C,none,72,NT,none,168,N2,,,
131108,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
131110,12,SOP,SONEPAT,NORTH,1,C,none,72,NT,none,168,N2,,,
131111,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
131112,9,DEL,"DELHI WAREHOUSE",NORTH,1,A,none,72,NT,none,144,N2,,,
131114,12,SOP,SONEPAT,NORTH,1,C,none,48,NT,none,144,N2,,,
131115,12,PNP,PANIPAT,NORTH,1,A,none,72,NT,none,168,N2,,,
131301,12,GOE,GOHANA,NORTH,1,C,none,72,NT,none,168,N2,both,48,B
131302,12,GOH,GOHANA,NORTH,1,C,none,48,NT,none,144,N2,,,
131303,12,SOP,SONEPAT,NORTH,1,C,none,48,NT,none,144,N2,,,
131304,12,GOH,GOHANA,NORTH,1,C,none,96,NT,none,192,N2,,,
131305,12,GOH,GOHANA,NORTH,1,C,none,72,NT,none,168,N2,both,48,B
131306,12,GOH,GOHANA,NORTH,1,C,none,48,NT,none,144,N2,,,
131310,12,SOP,SONEPAT,NORTH,1,C,none,48,NT,none,144,N2,,,
131402,12,SOP,SONEPAT,NORTH,1,C,none,48,NT,none,144,N2,,,
131403,12,SOP,SONEPAT,NORTH,1,C,none,48,NT,none,144,N2,,,
131408,12,GOH,GOHANA,NORTH,1,C,none,96,NT,none,192,N2,,,
131409,12,GOH,GOHANA,NORTH,1,C,none,48,NT,none,144,N2,,,
132001,12,KRN,KARNAL,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
132002,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132022,12,KRN,KARNAL,NORTH,1,C,none,48,NT,none,120,N2,both,48,B
132024,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132026,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132035,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132037,12,KRN,KARNAL,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
132038,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132039,12,ASD,ASSAND,NORTH,1,B,none,120,NT,none,216,N2,both,72,B
132040,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132044,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132046,12,ASE,"ASSANDH EXTENSION",NORTH,1,C,none,96,NT,none,168,N2,both,72,B
132048,12,PNP,PANIPAT,NORTH,1,A,none,72,NT,none,168,N2,,,
132054,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
132101,12,SMH,SAMALKHA,NORTH,1,C,none,48,NT,none,168,N2,both,48,B
132102,12,SMH,SAMALKHA,NORTH,1,C,none,72,NT,none,192,N2,both,48,B
132103,12,PNP,PANIPAT,NORTH,0,A,both,24,NT,both,120,N2,both,24,A
132104,12,PNP,PANIPAT,NORTH,1,A,none,48,NT,none,144,N2,both,24,A
132105,12,PNP,PANIPAT,NORTH,0,A,both,24,NT,both,120,N2,both,24,A
132106,12,PNP,PANIPAT,NORTH,0,A,both,24,NT,both,120,N2,both,24,A
132107,12,GOH,GOHANA,NORTH,1,C,none,72,NT,none,168,N2,both,48,B
132108,12,PNP,PANIPAT,NORTH,1,A,none,48,NT,none,144,N2,both,24,A
132110,12,PNP,PANIPAT,NORTH,0,A,both,24,NT,both,120,N2,both,24,A
132111,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132113,12,ASD,ASSAND,NORTH,1,B,none,120,NT,none,216,N2,both,72,B
132114,12,KRN,KARNAL,NORTH,1,C,none,72,NT,none,144,N2,both,48,B
132115,12,SMH,SAMALKHA,NORTH,1,C,none,96,NT,none,216,N2,both,48,B
132116,12,KND,TAROAORI/NILOKHERI,NORTH,0,C,both,48,NT,both,168,N2,both,48,B
132117,12,KND,TAROAORI/NILOKHERI,NORTH,0,C,both,48,NT,both,168,N2,both,48,B
132122,12,SMH,SAMALKHA,NORTH,1,C,none,96,NT,none,216,N2,both,48,B
132124,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132125,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132128,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132129,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132130,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132132,12,PNP,"PANIPAT ETAIL CENTRE",NORTH,0,A,both,24,NT,both,120,N2,both,24,A
132133,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132134,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132136,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
132137,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132140,12,PNO,"PANIPAT IOCL OFFICE",NORTH,1,A,none,48,NT,none,120,N2,both,48,A
132141,12,PNP,PANIPAT,NORTH,1,A,none,72,NT,none,168,N2,,,
132144,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132145,12,PNP,PANIPAT,NORTH,1,A,none,48,NT,none,144,N2,both,24,A
132146,12,PNP,PANIPAT,NORTH,1,A,none,72,NT,none,168,N2,,,
132151,12,PNP,PANIPAT,NORTH,0,A,both,24,NT,both,120,N2,both,24,A
132153,12,KRN,KARNAL,NORTH,1,C,none,96,NT,none,168,N2,,,
132155,12,PNP,PANIPAT,NORTH,1,A,none,72,NT,none,168,N2,,,
132157,12,KRA,KURUKSHETRA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133001,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
133003,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
133004,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
133005,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
133006,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
133007,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
133008,12,AME,"AMBALA REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133010,12,AME,"AMBALA REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133021,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
133101,12,MLN,MULLANA,NORTH,1,C,none,72,NT,none,144,N2,both,48,B
133102,12,ABA,"SHAHABAD MARKANDA",NORTH,1,A,none,96,NT,none,168,N2,both,48,A
133103,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133104,12,MLN,MULLANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133105,12,ABA,AMBALA,NORTH,1,A,none,72,NT,none,144,N2,,,
133201,12,MLN,MULLANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133202,12,MLN,MULLANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133203,12,MLN,MULLANA,NORTH,1,C,none,48,NT,none,120,N2,both,48,B
133204,12,NGH,NARAINGARH,NORTH,1,C,none,96,NT,none,216,N2,both,48,B
133205,12,MLN,MULLANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133206,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133207,12,MLN,MULLANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
133301,12,PKL,PANCHKULA,NORTH,1,A,none,96,NT,none,168,N2,both,48,A
133302,12,KLK,KALKA,NORTH,0,C,both,48,NT,both,120,N2,,,
134001,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134002,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134003,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134004,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134005,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134006,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134007,12,ABA,AMBALA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134008,12,AME,"AMBALA REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
134011,12,ABA,AMBALA,NORTH,1,A,none,72,NT,none,144,N2,,,
134012,12,ABA,AMBALA,NORTH,1,A,none,96,NT,none,168,N2,,,
134101,12,KLK,KALKA,NORTH,0,C,both,48,NT,both,120,N2,,,
134102,12,KLK,KALKA,NORTH,0,C,both,48,NT,both,120,N2,,,
134103,12,PKZ,"PANCHKULLA REACH",NORTH,1,C,none,72,NT,none,144,N2,both,48,B
134104,12,KLK,KALKA,NORTH,0,C,both,48,NT,both,120,N2,,,
134105,12,PKZ,"PANCHKULLA REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
134107,12,PKL,PANCHKULA,NORTH,1,A,none,72,NT,none,144,N2,both,48,A
134108,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134109,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134111,6,CAR,"CHANDIGARH WAREHOUSE",NORTH,1,A,none,96,NT,none,168,N2,,,
134112,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134113,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134114,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134115,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134116,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134117,12,PKZ,"PANCHKULLA REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
134118,12,BWB,BARWALA,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
134201,12,MLN,MULLANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
134202,12,MLN,MULLANA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
134203,12,NGH,NARAINGARH,NORTH,1,C,none,96,NT,none,216,N2,both,48,B
134204,12,PKL,PANCHKULA,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
134205,12,PKZ,"PANCHKULLA REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
135001,12,YMN,YAMUNANAGAR,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
135002,12,YMN,YAMUNANAGAR,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
135003,12,YMN,YAMUNANAGAR,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
135004,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,72,NT,none,144,N2,both,48,B
135021,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,120,NT,none,192,N2,both,48,B
135101,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,120,NT,none,192,N2,both,48,B
135102,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
135103,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,120,NT,none,192,N2,both,48,B
135105,12,ABA,AMBALA,NORTH,1,A,none,120,NT,none,192,N2,,,
135106,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
135133,12,JDR,"JAGADHRI REACH",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
136020,12,PRI,PUNDRI,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
136021,12,PRI,PUNDRI,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
136026,12,PRI,PUNDRI,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
136027,12,PRI,PUNDRI,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
136030,12,PEW,PEHOWA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
136033,12,PRI,PUNDRI,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
136034,12,PEW,PEHOWA,NORTH,1,C,none,120,NT,none,192,N2,both,48,B
136035,12,PEW,PEHOWA,NORTH,1,C,none,72,NT,none,144,N2,both,48,B
136038,12,KRA,KURUKSHETRA,NORTH,0,C,inbound,96,NT,inbound,168,N2,both,48,B
136042,12,PRI,PUNDRI,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
136043,12,PRI,PUNDRI,NORTH,1,C,none,72,NT,none,144,N2,both,48,C
136044,12,PRI,PUNDRI,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
136117,12,NAR,NARWANA,NORTH,1,C,none,96,NT,none,168,N2,,,
136118,12,KRA,KURUKSHETRA,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
136119,12,KRA,KURUKSHETRA,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
136128,12,PEW,PEHOWA,NORTH,1,C,none,72,NT,none,144,N2,both,48,B
136129,12,PEW,PEHOWA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
136130,12,KRA,KURUKSHETRA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
136131,12,KRA,KURUKSHETRA,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
136132,12,KRA,KURUKSHETRA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
136135,12,ABA,"SHAHABAD MARKANDA",NORTH,1,A,none,72,NT,none,144,N2,both,48,A
136136,12,ABA,"SHAHABAD MARKANDA",NORTH,1,A,none,96,NT,none,168,N2,both,48,A
136156,12,KRA,KURUKSHETRA,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
140001,28,DRP,ROPAR,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
140101,28,MRI,MORINDA,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
140102,28,CMK,CHAMKAUR,NORTH,1,C,none,96,NT,none,168,N2,both,72,C
140103,28,MRI,MORINDA,NORTH,1,C,none,96,NT,none,168,N2,both,48,C
140104,28,MOH,MOHALI,NORTH,1,A,none,72,NT,none,144,N2,,,
140105,28,ZKP,ZIRAKHPUR,NORTH,0,A,both,48,NT,both,120,N2,both,48,A
140108,28,DRX,"ROPAR SURROUNDING",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
140109,28,DRX,"ROPAR SURROUNDING",NORTH,1,C,none,72,NT,none,144,N2,both,48,B
140110,28,DRX,"ROPAR SURROUNDING",NORTH,1,C,none,96,NT,none,168,N2,both,48,B
140111,28,CMK,CHAMKAUR,NORTH,1,C,none,96,NT,none,168,N2,both,72,C
140112,28,CMK,CHAMKAUR,NORTH,1,C,none,96,NT,none,168,N2,both,72,C
140113,28,DRP,ROPAR,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
140114,28,DRX,"ROPAR SURROUNDING",NORTH,0,C,inbound,96,NT,inbound,168,N2,both,48,B
140115,28,ASB,"ANANDPUR SAHIB",NORTH,1,C,none,48,NT,none,120,N2,both,48,C
140116,28,ASB,"ANANDPUR SAHIB",NORTH,1,C,none,96,NT,none,168,N2,both,48,C
140117,28,ASB,"ANANDPUR SAHIB",NORTH,1,C,none,96,NT,none,168,N2,both,48,C
140118,28,ASB,"ANANDPUR SAHIB",NORTH,0,C,both,48,NT,both,120,N2,both,48,C
140119,28,ASB,"ANANDPUR SAHIB",NORTH,1,C,none,96,NT,none,168,N2,both,48,C
140123,28,ASB,"ANANDPUR SAHIB",NORTH,1,C,none,120,NT,none,192,N2,both,48,C
140125,13,TAH,TAHLIWAL,NORTH,1,C,none,120,NT,none,192,N2,both,48,C
140126,13,TAH,TAHLIWAL,NORTH,1,C,none,120,NT,none,192,N2,both,48,C
140201,28,DBI,DERABASSI,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
140301,28,KRX,KHARAR,NORTH,1,C,none,72,NT,none,144,N2,both,48,B
